student_id,age,gender,major,class_level,international_student,first_generation,admission_term,academic_standing,gpa_band,student_status,unresolved_hold_count,score,risk_gpa,risk_hold,risk_placement_score,risk_retake,risk_no_intervention,risk_delay,risk_status,at_risk_score,at_risk_flag,risk_category
3170,20,Non-binary,Nursing,Senior,No,No,Spring 2024,Probation,Medium,Dropout,0.0,44.0,0,0,1,1,0,0,1,3,1,Medium Risk
3171,34,Female,Biology,Sophomore,No,No,Fall 2023,Probation,Low,Enrolled,0.0,43.0,1,0,1,0,1,0,1,4,1,High Risk
3172,24,Male,Business Administration,Junior,No,No,Fall 2022,Probation,High,Graduate,1.0,45.0,0,1,1,1,1,1,0,5,1,High Risk
3173,21,Female,Architecture,Senior,No,No,Fall 2022,Probation,High,Graduate,0.0,50.0,0,0,1,0,0,0,0,1,0,Low Risk
3174,31,Male,Nursing,Junior,No,Yes,Fall 2022,Good Standing,Low,Dropout,0.0,98.0,1,0,0,0,1,0,1,3,1,Medium Risk
3175,32,Non-binary,Education,Freshman,No,Yes,Spring 2024,Good Standing,High,Graduate,0.0,93.0,0,0,0,1,1,0,0,2,1,Medium Risk
3176,25,Non-binary,Biology,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate,0.0,89.0,0,0,0,0,0,0,0,0,0,Low Risk
3177,32,Non-binary,Architecture,Senior,No,No,Fall 2022,Good Standing,Medium,Enrolled,0.0,63.0,0,0,0,0,1,0,1,2,1,Medium Risk
3178,31,Non-binary,Architecture,Senior,No,No,Fall 2022,Good Standing,Low,Dropout,0.0,55.0,1,0,1,1,1,1,1,6,1,High Risk
3179,26,Non-binary,Computer Science,Sophomore,Yes,No,Fall 2022,Good Standing,High,Enrolled,0.0,81.0,0,0,0,0,1,0,1,2,1,Medium Risk
3180,25,Male,Nursing,Senior,No,No,Spring 2024,Good Standing,High,Dropout,0.0,89.0,0,0,0,0,1,0,1,2,1,Medium Risk
3181,34,Male,Nursing,Senior,No,Yes,Spring 2024,Probation,Medium,Graduate,0.0,98.0,0,0,0,0,0,0,0,0,0,Low Risk
3182,19,Non-binary,Business Administration,Junior,No,No,Spring 2023,Good Standing,Medium,Graduate,0.0,84.0,0,0,0,0,0,0,0,0,0,Low Risk
3183,20,Female,Biology,Freshman,No,No,Fall 2023,Good Standing,Medium,Enrolled,0.0,74.0,0,0,0,0,1,0,1,2,1,Medium Risk
3184,25,Female,Computer Science,Senior,Yes,Yes,Spring 2024,Good Standing,Low,Enrolled,0.0,57.0,1,0,1,0,0,0,1,3,1,Medium Risk
3185,29,Non-binary,Psychology,Sophomore,No,Yes,Fall 2022,Good Standing,Medium,Graduate,0.0,50.0,0,0,1,0,1,0,0,2,1,Medium Risk
3186,18,Male,Psychology,Senior,No,No,Fall 2023,Good Standing,Low,Enrolled,0.0,62.0,1,0,0,0,1,1,1,4,1,High Risk
3187,27,Female,Mechanical Engineering,Freshman,No,No,Spring 2024,Good Standing,High,Enrolled,0.0,60.0,0,0,0,0,0,1,1,2,1,Medium Risk
3188,20,Female,Nursing,Senior,No,Yes,Fall 2023,Good Standing,Medium,Graduate,0.0,76.0,0,0,0,0,1,0,0,1,0,Low Risk
3189,23,Female,Nursing,Junior,No,Yes,Spring 2023,Good Standing,Low,Dropout,0.0,53.0,1,0,1,0,1,0,1,4,1,High Risk
3190,24,Non-binary,Computer Science,Freshman,No,No,Spring 2024,Good Standing,Medium,Enrolled,0.0,76.0,0,0,0,1,0,0,1,2,1,Medium Risk
3191,28,Female,Education,Senior,No,No,Fall 2022,Good Standing,High,Graduate,0.0,87.0,0,0,0,0,0,0,0,0,0,Low Risk
3192,22,Female,Psychology,Junior,No,No,Fall 2022,Good Standing,Low,Dropout,0.0,51.0,1,0,1,1,1,0,1,5,1,High Risk
3193,28,Female,Mechanical Engineering,Freshman,No,No,Spring 2023,Good Standing,Medium,Graduate,0.0,99.0,0,0,0,0,0,0,0,0,0,Low Risk
3194,29,Female,Computer Science,Senior,Yes,No,Spring 2023,Good Standing,Low,Enrolled,0.0,76.0,1,0,0,0,1,1,1,4,1,High Risk
3195,27,Male,Nursing,Junior,Yes,Yes,Spring 2023,Good Standing,High,Graduate,0.0,,0,0,0,0,1,0,0,1,0,Low Risk
3196,25,Non-binary,Psychology,Sophomore,No,No,Spring 2023,Good Standing,Medium,Graduate,0.0,42.0,0,0,1,0,1,0,0,2,1,Medium Risk
3197,26,Non-binary,Biology,Junior,No,Yes,Spring 2023,Good Standing,Low,Enrolled,0.0,49.0,1,0,1,0,1,0,1,4,1,High Risk
3198,21,Male,Mechanical Engineering,Sophomore,No,No,Spring 2024,Warning,Medium,Graduate,0.0,82.0,0,0,0,0,1,0,0,1,0,Low Risk
3199,22,Male,Business Administration,Senior,No,Yes,Spring 2024,Probation,High,Graduate,0.0,86.0,0,0,0,0,1,0,0,1,0,Low Risk
3200,25,Non-binary,Psychology,Junior,No,No,Fall 2023,Good Standing,High,Graduate,0.0,62.0,0,0,0,0,0,0,0,0,0,Low Risk
3201,26,Female,Mechanical Engineering,Sophomore,No,Yes,Spring 2023,Good Standing,High,Graduate,0.0,57.0,0,0,1,0,1,0,0,2,1,Medium Risk
3202,32,Female,Computer Science,Freshman,No,No,Fall 2022,Good Standing,Medium,Enrolled,0.0,65.0,0,0,0,0,1,1,1,3,1,Medium Risk
3203,32,Non-binary,Business Administration,Junior,No,Yes,Fall 2022,Good Standing,Medium,Graduate,0.0,72.0,0,0,0,0,0,0,0,0,0,Low Risk
3204,33,Female,Mechanical Engineering,Senior,No,Yes,Spring 2023,Good Standing,High,Dropout,0.0,97.0,0,0,0,1,1,1,1,4,1,High Risk
3205,31,Male,Mechanical Engineering,Freshman,No,Yes,Spring 2023,Good Standing,High,Enrolled,0.0,65.0,0,0,0,0,1,0,1,2,1,Medium Risk
3206,25,Female,Architecture,Sophomore,No,No,Spring 2023,Good Standing,Medium,Graduate,0.0,73.0,0,0,0,0,0,1,0,1,0,Low Risk
3207,27,Female,Architecture,Junior,No,Yes,Spring 2023,Good Standing,Medium,Graduate,0.0,58.0,0,0,1,0,1,0,0,2,1,Medium Risk
3208,23,Female,Architecture,Junior,No,No,Spring 2023,Warning,Medium,Graduate,0.0,78.0,0,0,0,1,1,0,0,2,1,Medium Risk
3209,29,Non-binary,Nursing,Senior,No,No,Fall 2022,Good Standing,Medium,Graduate,0.0,61.0,0,0,0,0,1,1,0,2,1,Medium Risk
3210,19,Male,Education,Freshman,No,No,Fall 2023,Good Standing,Low,Enrolled,0.0,89.0,1,0,0,1,1,1,1,5,1,High Risk
3211,24,Female,Psychology,Junior,No,No,Spring 2023,Good Standing,High,Graduate,1.0,41.0,0,1,1,1,0,1,0,4,1,High Risk
3212,33,Non-binary,Nursing,Junior,Yes,No,Spring 2023,Good Standing,Medium,Enrolled,0.0,63.0,0,0,0,0,1,1,1,3,1,Medium Risk
3213,20,Female,Biology,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Graduate,0.0,98.0,0,0,0,1,1,0,0,2,1,Medium Risk
3214,30,Male,Business Administration,Junior,No,Yes,Spring 2024,Good Standing,High,Enrolled,0.0,83.0,0,0,0,0,1,0,1,2,1,Medium Risk
3215,20,Female,Education,Freshman,No,No,Fall 2022,Good Standing,Medium,Graduate,0.0,51.0,0,0,1,1,1,1,0,4,1,High Risk
3216,28,Male,Mechanical Engineering,Freshman,Yes,Yes,Fall 2022,Good Standing,Low,Enrolled,0.0,41.0,1,0,1,0,1,0,1,4,1,High Risk
3217,25,Female,Nursing,Freshman,No,No,Fall 2023,Good Standing,High,Graduate,0.0,40.0,0,0,1,0,1,1,0,3,1,Medium Risk
3218,23,Male,Architecture,Senior,Yes,Yes,Spring 2024,Good Standing,High,Dropout,1.0,98.0,0,1,0,0,0,1,1,3,1,Medium Risk
3219,18,Female,Education,Freshman,No,No,Spring 2024,Good Standing,Medium,Enrolled,0.0,62.0,0,0,0,0,1,0,1,2,1,Medium Risk
3220,18,Male,Biology,Freshman,No,Yes,Spring 2024,Good Standing,Medium,Dropout,0.0,99.0,0,0,0,0,1,0,1,2,1,Medium Risk
3221,25,Female,Psychology,Sophomore,No,No,Fall 2023,Good Standing,Medium,Graduate,1.0,88.0,0,1,0,0,1,1,0,3,1,Medium Risk
3222,22,Female,Biology,Sophomore,No,No,Fall 2023,Good Standing,Medium,Graduate,1.0,58.0,0,1,1,0,1,1,0,4,1,High Risk
3223,33,Non-binary,Business Administration,Senior,No,Yes,Fall 2023,Good Standing,Low,Dropout,0.0,58.0,1,0,1,1,1,1,1,6,1,High Risk
3224,28,Non-binary,Computer Science,Freshman,No,Yes,Spring 2024,Good Standing,High,Graduate,0.0,92.0,0,0,0,1,1,0,0,2,1,Medium Risk
3225,22,Male,Nursing,Sophomore,Yes,Yes,Fall 2022,Good Standing,High,Graduate,0.0,49.0,0,0,1,0,1,1,0,3,1,Medium Risk
3226,21,Female,Architecture,Sophomore,No,No,Spring 2024,Good Standing,High,Enrolled,0.0,48.0,0,0,1,1,1,0,1,4,1,High Risk
3227,23,Male,Business Administration,Junior,No,Yes,Fall 2023,Good Standing,Medium,Enrolled,1.0,80.0,0,1,0,0,1,1,1,4,1,High Risk
3228,31,Non-binary,Computer Science,Freshman,No,Yes,Spring 2024,Probation,Medium,Enrolled,0.0,83.0,0,0,0,0,1,0,1,2,1,Medium Risk
3229,26,Male,Architecture,Sophomore,No,No,Spring 2023,Good Standing,Low,Enrolled,0.0,93.0,1,0,0,0,1,0,1,3,1,Medium Risk
3230,29,Male,Architecture,Senior,No,No,Spring 2024,Good Standing,Medium,Dropout,0.0,57.0,0,0,1,1,1,0,1,4,1,High Risk
3231,28,Non-binary,Architecture,Junior,No,Yes,Spring 2024,Good Standing,Medium,Enrolled,0.0,51.0,0,0,1,1,0,0,1,3,1,Medium Risk
3232,31,Female,Nursing,Junior,Yes,Yes,Fall 2022,Probation,High,Enrolled,0.0,93.0,0,0,0,0,1,0,1,2,1,Medium Risk
3233,33,Male,Business Administration,Freshman,No,No,Fall 2022,Probation,Medium,Graduate,1.0,84.0,0,1,0,0,1,1,0,3,1,Medium Risk
3234,18,Non-binary,Architecture,Freshman,No,No,Fall 2022,Good Standing,High,Graduate,0.0,42.0,0,0,1,1,1,0,0,3,1,Medium Risk
3235,30,Female,Biology,Junior,No,Yes,Spring 2023,Good Standing,Low,Dropout,0.0,97.0,1,0,0,0,1,1,1,4,1,High Risk
3236,30,Non-binary,Business Administration,Senior,No,No,Fall 2022,Probation,Medium,Graduate,0.0,44.0,0,0,1,0,0,0,0,1,0,Low Risk
3237,19,Male,Education,Freshman,No,Yes,Spring 2023,Good Standing,High,Enrolled,0.0,99.0,0,0,0,0,1,0,1,2,1,Medium Risk
3238,21,Female,Biology,Freshman,No,Yes,Fall 2023,Probation,Medium,Enrolled,0.0,42.0,0,0,1,0,1,0,1,3,1,Medium Risk
3239,23,Female,Nursing,Junior,No,No,Fall 2022,Good Standing,High,Enrolled,0.0,83.0,0,0,0,0,1,1,1,3,1,Medium Risk
3240,22,Non-binary,Architecture,Junior,No,Yes,Spring 2024,Probation,Medium,Graduate,0.0,66.0,0,0,0,0,1,1,0,2,1,Medium Risk
3241,20,Non-binary,Business Administration,Freshman,No,No,Spring 2024,Probation,High,Graduate,0.0,69.0,0,0,0,0,1,0,0,1,0,Low Risk
3242,18,Non-binary,Mechanical Engineering,Sophomore,No,No,Spring 2023,Good Standing,Medium,Enrolled,0.0,94.0,0,0,0,1,1,0,1,3,1,Medium Risk
3243,21,Female,Nursing,Freshman,Yes,No,Fall 2022,Good Standing,Medium,Enrolled,0.0,57.0,0,0,1,0,0,0,1,2,1,Medium Risk
3244,19,Female,Business Administration,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Graduate,0.0,83.0,0,0,0,0,1,0,0,1,0,Low Risk
3245,22,Male,Education,Junior,Yes,Yes,Fall 2023,Good Standing,Medium,Graduate,0.0,55.0,0,0,1,0,1,1,0,3,1,Medium Risk
3246,20,Female,Architecture,Sophomore,No,No,Fall 2022,Good Standing,High,Enrolled,0.0,97.0,0,0,0,0,0,1,1,2,1,Medium Risk
3247,26,Male,Computer Science,Senior,No,Yes,Fall 2023,Good Standing,Medium,Enrolled,0.0,88.0,0,0,0,0,1,0,1,2,1,Medium Risk
3248,23,Non-binary,Architecture,Junior,No,No,Spring 2024,Good Standing,Medium,Graduate,0.0,76.0,0,0,0,0,1,0,0,1,0,Low Risk
3249,23,Non-binary,Computer Science,Freshman,No,Yes,Fall 2022,Warning,Medium,Dropout,0.0,81.0,0,0,0,1,0,0,1,2,1,Medium Risk
3250,29,Female,Mechanical Engineering,Freshman,No,Yes,Spring 2023,Good Standing,Low,Enrolled,0.0,43.0,1,0,1,1,1,0,1,5,1,High Risk
3251,28,Non-binary,Nursing,Junior,Yes,Yes,Spring 2024,Good Standing,High,Graduate,0.0,64.0,0,0,0,0,1,0,0,1,0,Low Risk
3252,19,Non-binary,Education,Junior,No,No,Fall 2023,Probation,Medium,Graduate,0.0,46.0,0,0,1,1,1,0,0,3,1,Medium Risk
3253,32,Female,Business Administration,Senior,No,No,Fall 2022,Probation,Medium,Dropout,1.0,41.0,0,1,1,1,1,1,1,6,1,High Risk
3254,29,Male,Business Administration,Junior,No,Yes,Fall 2023,Good Standing,Medium,Enrolled,0.0,77.0,0,0,0,0,1,0,1,2,1,Medium Risk
3255,29,Female,Computer Science,Freshman,No,No,Fall 2023,Good Standing,Medium,Enrolled,0.0,83.0,0,0,0,0,1,1,1,3,1,Medium Risk
3256,26,Male,Education,Senior,Yes,Yes,Spring 2023,Probation,High,Graduate,0.0,78.0,0,0,0,0,1,0,0,1,0,Low Risk
3257,19,Female,Biology,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Graduate,0.0,91.0,0,0,0,0,1,0,0,1,0,Low Risk
3258,20,Female,Mechanical Engineering,Sophomore,Yes,No,Spring 2024,Probation,High,Graduate,0.0,84.0,0,0,0,0,1,0,0,1,0,Low Risk
3259,29,Non-binary,Computer Science,Junior,Yes,No,Spring 2023,Probation,Medium,Graduate,0.0,74.0,0,0,0,0,1,0,0,1,0,Low Risk
3260,33,Female,Computer Science,Sophomore,No,Yes,Spring 2023,Probation,Medium,Graduate,1.0,54.0,0,1,1,0,1,1,0,4,1,High Risk
3261,18,Female,Mechanical Engineering,Freshman,No,Yes,Spring 2024,Good Standing,High,Enrolled,0.0,78.0,0,0,0,0,1,0,1,2,1,Medium Risk
3262,20,Male,Nursing,Sophomore,No,No,Spring 2024,Probation,Medium,Dropout,1.0,96.0,0,1,0,0,0,1,1,3,1,Medium Risk
3263,19,Non-binary,Business Administration,Sophomore,No,No,Spring 2024,Good Standing,High,Enrolled,0.0,86.0,0,0,0,0,0,0,1,1,0,Low Risk
3264,26,Male,Nursing,Freshman,No,No,Spring 2024,Good Standing,Medium,Enrolled,0.0,73.0,0,0,0,0,1,0,1,2,1,Medium Risk
3265,32,Male,Education,Freshman,No,Yes,Fall 2023,Probation,Medium,Graduate,0.0,63.0,0,0,0,0,1,0,0,1,0,Low Risk
3266,28,Non-binary,Biology,Junior,No,No,Fall 2023,Good Standing,Medium,Graduate,0.0,66.0,0,0,0,0,1,0,0,1,0,Low Risk
3267,33,Non-binary,Architecture,Sophomore,No,Yes,Spring 2024,Good Standing,Low,Enrolled,0.0,47.0,1,0,1,1,1,0,1,5,1,High Risk
3268,34,Non-binary,Psychology,Senior,No,No,Spring 2024,Probation,Medium,Enrolled,0.0,82.0,0,0,0,0,1,0,1,2,1,Medium Risk
3269,22,Female,Psychology,Senior,No,Yes,Fall 2022,Probation,High,Enrolled,0.0,78.0,0,0,0,0,1,0,1,2,1,Medium Risk
3270,29,Non-binary,Psychology,Freshman,No,Yes,Fall 2022,Probation,Low,Dropout,0.0,45.0,1,0,1,1,0,0,1,4,1,High Risk
3271,28,Non-binary,Mechanical Engineering,Freshman,No,No,Fall 2022,Good Standing,High,Graduate,0.0,80.0,0,0,0,0,1,0,0,1,0,Low Risk
3272,32,Non-binary,Computer Science,Sophomore,No,No,Spring 2023,Good Standing,Medium,Graduate,0.0,65.0,0,0,0,0,1,0,0,1,0,Low Risk
3273,20,Male,Biology,Freshman,No,No,Fall 2023,Good Standing,Low,Enrolled,0.0,80.0,1,0,0,0,1,0,1,3,1,Medium Risk
3274,18,Male,Nursing,Senior,No,Yes,Fall 2023,Good Standing,Medium,Graduate,1.0,64.0,0,1,0,0,1,1,0,3,1,Medium Risk
3275,33,Female,Architecture,Junior,No,No,Fall 2022,Good Standing,High,Enrolled,0.0,92.0,0,0,0,0,1,0,1,2,1,Medium Risk
3276,19,Male,Business Administration,Junior,No,No,Fall 2022,Good Standing,High,Enrolled,0.0,49.0,0,0,1,1,1,0,1,4,1,High Risk
3277,19,Female,Psychology,Sophomore,No,Yes,Fall 2023,Good Standing,High,Graduate,0.0,83.0,0,0,0,0,0,0,0,0,0,Low Risk
3278,20,Male,Nursing,Junior,No,No,Spring 2023,Warning,Medium,Enrolled,0.0,83.0,0,0,0,0,0,0,1,1,0,Low Risk
3279,25,Non-binary,Psychology,Freshman,No,No,Fall 2022,Good Standing,High,Dropout,0.0,69.0,0,0,0,0,0,0,1,1,0,Low Risk
3280,32,Male,Biology,Freshman,No,Yes,Spring 2024,Good Standing,Medium,Enrolled,0.0,81.0,0,0,0,1,1,1,1,4,1,High Risk
3281,24,Female,Psychology,Freshman,No,Yes,Fall 2022,Good Standing,Medium,Dropout,1.0,50.0,0,1,1,1,1,1,1,6,1,High Risk
3282,23,Male,Business Administration,Freshman,No,Yes,Fall 2023,Good Standing,Low,Dropout,0.0,93.0,1,0,0,0,1,1,1,4,1,High Risk
3283,26,Non-binary,Architecture,Sophomore,Yes,Yes,Fall 2023,Good Standing,Low,Dropout,0.0,99.0,1,0,0,0,1,1,1,4,1,High Risk
3284,18,Female,Education,Junior,No,No,Fall 2022,Good Standing,Low,Dropout,0.0,79.0,1,0,0,0,0,0,1,2,1,Medium Risk
3285,25,Non-binary,Education,Senior,No,No,Fall 2022,Good Standing,High,Graduate,0.0,71.0,0,0,0,0,0,1,0,1,0,Low Risk
3286,20,Non-binary,Biology,Junior,No,No,Spring 2024,Probation,Medium,Enrolled,0.0,55.0,0,0,1,0,0,0,1,2,1,Medium Risk
3287,21,Female,Education,Freshman,No,Yes,Spring 2024,Good Standing,Medium,Dropout,0.0,72.0,0,0,0,0,1,1,1,3,1,Medium Risk
3288,32,Non-binary,Mechanical Engineering,Senior,No,No,Spring 2023,Good Standing,High,Enrolled,1.0,98.0,0,1,0,0,0,1,1,3,1,Medium Risk
3289,23,Non-binary,Computer Science,Sophomore,No,No,Spring 2023,Good Standing,Medium,Graduate,0.0,85.0,0,0,0,0,1,0,0,1,0,Low Risk
3290,32,Male,Mechanical Engineering,Freshman,Yes,No,Spring 2024,Probation,Low,Enrolled,0.0,67.0,1,0,0,0,0,0,1,2,1,Medium Risk
3291,20,Non-binary,Nursing,Freshman,No,Yes,Spring 2023,Good Standing,High,Graduate,0.0,98.0,0,0,0,0,1,0,0,1,0,Low Risk
3292,31,Non-binary,Mechanical Engineering,Senior,No,No,Spring 2023,Probation,High,Enrolled,0.0,99.0,0,0,0,1,1,1,1,4,1,High Risk
3293,31,Non-binary,Nursing,Sophomore,No,No,Fall 2022,Probation,High,Graduate,0.0,99.0,0,0,0,0,0,0,0,0,0,Low Risk
3294,21,Non-binary,Nursing,Senior,Yes,No,Spring 2024,Good Standing,Medium,Enrolled,0.0,75.0,0,0,0,1,0,0,1,2,1,Medium Risk
3295,29,Female,Computer Science,Sophomore,No,Yes,Fall 2022,Good Standing,Low,Dropout,1.0,83.0,1,1,0,0,1,1,1,5,1,High Risk
3296,34,Male,Business Administration,Freshman,Yes,Yes,Fall 2022,Good Standing,High,Graduate,0.0,52.0,0,0,1,1,0,0,0,2,1,Medium Risk
3297,24,Non-binary,Architecture,Junior,No,No,Spring 2023,Warning,Medium,Graduate,0.0,93.0,0,0,0,0,1,1,0,2,1,Medium Risk
3298,26,Non-binary,Biology,Freshman,Yes,Yes,Fall 2022,Good Standing,Low,Dropout,0.0,88.0,1,0,0,0,1,0,1,3,1,Medium Risk
3299,20,Female,Computer Science,Junior,No,No,Fall 2023,Good Standing,Medium,Enrolled,0.0,41.0,0,0,1,0,0,0,1,2,1,Medium Risk
3300,30,Non-binary,Biology,Junior,No,No,Spring 2023,Good Standing,Medium,Dropout,0.0,91.0,0,0,0,1,1,0,1,3,1,Medium Risk
3301,32,Female,Education,Sophomore,No,Yes,Fall 2023,Good Standing,High,Graduate,0.0,63.0,0,0,0,0,0,1,0,1,0,Low Risk
3302,18,Male,Education,Senior,Yes,No,Spring 2023,Good Standing,Medium,Graduate,0.0,85.0,0,0,0,1,1,0,0,2,1,Medium Risk
3303,23,Male,Mechanical Engineering,Sophomore,No,Yes,Fall 2022,Good Standing,Medium,Graduate,0.0,51.0,0,0,1,0,1,1,0,3,1,Medium Risk
3304,19,Non-binary,Nursing,Freshman,Yes,Yes,Spring 2023,Good Standing,Medium,Graduate,0.0,54.0,0,0,1,1,1,1,0,4,1,High Risk
3305,31,Non-binary,Psychology,Senior,No,No,Fall 2023,Good Standing,High,Dropout,0.0,55.0,0,0,1,1,1,0,1,4,1,High Risk
3306,23,Non-binary,Psychology,Junior,No,No,Spring 2023,Good Standing,High,Dropout,0.0,77.0,0,0,0,1,1,0,1,3,1,Medium Risk
3307,31,Female,Biology,Junior,No,Yes,Fall 2023,Good Standing,Medium,Graduate,0.0,64.0,0,0,0,1,0,1,0,2,1,Medium Risk
3308,21,Non-binary,Nursing,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate,0.0,67.0,0,0,0,0,1,0,0,1,0,Low Risk
3309,25,Non-binary,Biology,Senior,Yes,Yes,Fall 2022,Probation,Low,Enrolled,0.0,97.0,1,0,0,0,0,0,1,2,1,Medium Risk
3310,20,Male,Computer Science,Freshman,No,No,Fall 2023,Good Standing,Low,Dropout,0.0,94.0,1,0,0,0,0,0,1,2,1,Medium Risk
3311,31,Non-binary,Business Administration,Freshman,No,No,Spring 2024,Good Standing,High,Graduate,0.0,95.0,0,0,0,0,1,0,0,1,0,Low Risk
3312,34,Male,Architecture,Sophomore,No,Yes,Fall 2022,Good Standing,Low,Enrolled,0.0,72.0,1,0,0,0,1,1,1,4,1,High Risk
3313,25,Non-binary,Computer Science,Freshman,No,No,Spring 2024,Good Standing,High,Graduate,0.0,98.0,0,0,0,0,1,0,0,1,0,Low Risk
3314,31,Male,Nursing,Senior,No,No,Fall 2023,Good Standing,Medium,Graduate,0.0,52.0,0,0,1,1,1,1,0,4,1,High Risk
3315,23,Non-binary,Nursing,Freshman,Yes,No,Fall 2022,Good Standing,Medium,Dropout,0.0,54.0,0,0,1,0,1,0,1,3,1,Medium Risk
3316,33,Male,Business Administration,Senior,No,No,Spring 2024,Good Standing,High,Graduate,0.0,50.0,0,0,1,1,1,0,0,3,1,Medium Risk
3317,31,Female,Biology,Junior,No,Yes,Fall 2023,Probation,High,Graduate,0.0,63.0,0,0,0,1,1,0,0,2,1,Medium Risk
3318,20,Male,Mechanical Engineering,Freshman,No,Yes,Spring 2024,Good Standing,Medium,Dropout,0.0,64.0,0,0,0,0,1,0,1,2,1,Medium Risk
3319,27,Male,Mechanical Engineering,Senior,No,No,Fall 2022,Good Standing,Medium,Graduate,0.0,52.0,0,0,1,1,1,0,0,3,1,Medium Risk
3320,26,Male,Business Administration,Junior,No,No,Fall 2022,Probation,Medium,Enrolled,0.0,87.0,0,0,0,0,1,0,1,2,1,Medium Risk
3321,30,Non-binary,Mechanical Engineering,Senior,No,No,Fall 2022,Good Standing,Medium,Graduate,0.0,84.0,0,0,0,1,1,1,0,3,1,Medium Risk
3322,24,Non-binary,Psychology,Junior,No,Yes,Fall 2023,Good Standing,Low,Dropout,0.0,96.0,1,0,0,0,0,0,1,2,1,Medium Risk
3323,31,Non-binary,Mechanical Engineering,Sophomore,No,No,Spring 2024,Good Standing,Medium,Graduate,0.0,70.0,0,0,0,0,1,1,0,2,1,Medium Risk
3324,26,Female,Mechanical Engineering,Freshman,No,Yes,Spring 2024,Good Standing,Medium,Graduate,0.0,90.0,0,0,0,0,1,1,0,2,1,Medium Risk
3325,32,Female,Mechanical Engineering,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Enrolled,0.0,44.0,0,0,1,0,1,0,1,3,1,Medium Risk
3326,31,Male,Psychology,Junior,No,No,Fall 2022,Warning,High,Dropout,0.0,60.0,0,0,0,0,1,0,1,2,1,Medium Risk
3327,23,Female,Biology,Sophomore,No,No,Spring 2023,Good Standing,High,Graduate,0.0,72.0,0,0,0,0,1,0,0,1,0,Low Risk
3328,21,Male,Mechanical Engineering,Senior,No,Yes,Fall 2022,Good Standing,Medium,Enrolled,0.0,87.0,0,0,0,0,1,0,1,2,1,Medium Risk
3329,25,Male,Education,Sophomore,Yes,No,Spring 2023,Good Standing,Medium,Graduate,0.0,96.0,0,0,0,0,1,1,0,2,1,Medium Risk
3330,34,Male,Psychology,Senior,No,No,Fall 2022,Good Standing,Low,Dropout,0.0,52.0,1,0,1,0,1,0,1,4,1,High Risk
3331,26,Female,Business Administration,Senior,No,Yes,Fall 2023,Probation,High,Graduate,0.0,92.0,0,0,0,0,1,0,0,1,0,Low Risk
3332,18,Non-binary,Computer Science,Freshman,No,No,Spring 2023,Good Standing,High,Enrolled,0.0,96.0,0,0,0,0,1,1,1,3,1,Medium Risk
3333,31,Female,Business Administration,Junior,No,Yes,Fall 2023,Probation,High,Graduate,0.0,64.0,0,0,0,0,1,0,0,1,0,Low Risk
3334,28,Male,Computer Science,Freshman,No,No,Spring 2023,Good Standing,High,Graduate,0.0,56.0,0,0,1,1,0,0,0,2,1,Medium Risk
3335,20,Male,Architecture,Freshman,Yes,No,Spring 2024,Probation,Medium,Dropout,0.0,58.0,0,0,1,1,1,0,1,4,1,High Risk
3336,26,Female,Business Administration,Freshman,No,No,Spring 2023,Good Standing,Low,Dropout,0.0,64.0,1,0,0,0,0,0,1,2,1,Medium Risk
3337,31,Male,Education,Senior,No,No,Spring 2023,Probation,Medium,Graduate,0.0,49.0,0,0,1,0,0,0,0,1,0,Low Risk
3338,26,Male,Computer Science,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Graduate,0.0,51.0,0,0,1,1,1,1,0,4,1,High Risk
3339,21,Female,Computer Science,Senior,No,No,Spring 2024,Good Standing,Medium,Enrolled,0.0,88.0,0,0,0,0,1,0,1,2,1,Medium Risk
3340,21,Female,Nursing,Junior,No,No,Fall 2023,Good Standing,High,Graduate,0.0,53.0,0,0,1,0,1,0,0,2,1,Medium Risk
3341,25,Female,Computer Science,Senior,Yes,No,Spring 2024,Good Standing,Low,Enrolled,0.0,69.0,1,0,0,1,0,0,1,3,1,Medium Risk
3342,19,Male,Computer Science,Senior,No,No,Spring 2023,Probation,Medium,Enrolled,0.0,71.0,0,0,0,0,1,0,1,2,1,Medium Risk
3343,26,Male,Nursing,Sophomore,No,No,Fall 2022,Good Standing,High,Graduate,0.0,77.0,0,0,0,0,0,0,0,0,0,Low Risk
3344,31,Non-binary,Mechanical Engineering,Freshman,No,No,Spring 2024,Probation,Medium,Enrolled,1.0,58.0,0,1,1,1,1,1,1,6,1,High Risk
3345,26,Non-binary,Mechanical Engineering,Freshman,No,Yes,Fall 2022,Good Standing,Medium,Graduate,0.0,61.0,0,0,0,0,0,0,0,0,0,Low Risk
3346,33,Female,Nursing,Freshman,No,Yes,Spring 2024,Good Standing,High,Graduate,1.0,99.0,0,1,0,0,1,1,0,3,1,Medium Risk
3347,34,Non-binary,Psychology,Freshman,No,No,Spring 2024,Probation,High,Graduate,0.0,56.0,0,0,1,0,1,0,0,2,1,Medium Risk
