student_id,age,gender,major,class_level,international_student,first_generation,admission_term,academic_standing,gpa_band,student_status,at_risk_score,risk_category,at_risk_flag,latest_placement_score,placement_language,total_test_attempts,retake_required,has_hold,unresolved_hold_flag,avg_days_to_resolve_hold,intervention_received_flag,intervention_type,enrolled_flag,completed_flag,placement_score_band,hold_resolution_category,enrollment_delay_flag
3406,34,Non-binary,Biology,Sophomore,Yes,No,Fall 2023,Good Standing,Medium,Dropout,2,Medium Risk,1,0.0,None,0,,No,No,,No,No Intervention,Yes,Yes,,No Hold,No
3407,30,Non-binary,Psychology,Junior,No,Yes,Spring 2024,Good Standing,Medium,Graduate,2,Medium Risk,1,52.0,Spanish,2,Yes,No,No,,Yes,Academic Planning,Yes,Yes,Low,No Hold,No
3408,23,Non-binary,Computer Science,Freshman,No,Yes,Spring 2023,Good Standing,High,Graduate,1,Low Risk,0,75.0,Math,1,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
3409,34,Female,Biology,Senior,Yes,No,Fall 2023,Probation,Medium,Graduate,2,Medium Risk,1,64.0,Spanish,1,Yes,Yes,No,18.0,No,No Intervention,Yes,Yes,Medium,Slow (>14 days),Yes
3410,31,Non-binary,Mechanical Engineering,Senior,No,No,Fall 2022,Good Standing,High,Graduate,0,Low Risk,0,61.0,Spanish,1,Yes,No,No,,Yes,Financial Aid Guidance,Yes,No,Medium,No Hold,No
3411,34,Female,Education,Senior,No,No,Fall 2023,Good Standing,Medium,Enrolled,3,Medium Risk,1,43.0,Math,1,Yes,Yes,No,13.0,No,No Intervention,Yes,No,Low,Moderate (8-14 days),No
3412,25,Non-binary,Architecture,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Enrolled,4,High Risk,1,69.0,Math,2,Yes,Yes,No,19.0,No,No Intervention,Yes,Yes,Medium,Slow (>14 days),Yes
3413,28,Female,Computer Science,Junior,No,Yes,Spring 2024,Good Standing,Medium,Graduate,2,Medium Risk,1,42.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3414,18,Non-binary,Business Administration,Senior,No,Yes,Fall 2022,Good Standing,Low,Dropout,4,High Risk,1,56.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3415,24,Non-binary,Architecture,Senior,No,Yes,Spring 2024,Probation,Low,Dropout,2,Medium Risk,1,84.0,Spanish,1,No,No,No,,Yes,Financial Aid Guidance,Yes,Yes,High,No Hold,No
3416,34,Male,Business Administration,Senior,Yes,No,Fall 2023,Probation,Medium,Graduate,4,High Risk,1,53.0,Spanish,2,Yes,Yes,No,22.0,No,No Intervention,Yes,No,Low,Slow (>14 days),Yes
3417,27,Non-binary,Computer Science,Sophomore,No,No,Fall 2022,Good Standing,Medium,Enrolled,2,Medium Risk,1,58.0,English,1,Yes,No,No,,Yes,At-Risk Outreach,Yes,Yes,Low,No Hold,No
3418,28,Non-binary,Business Administration,Freshman,Yes,Yes,Fall 2022,Good Standing,High,Graduate,1,Low Risk,0,89.0,English,1,No,Yes,No,2.0,No,No Intervention,Yes,Yes,High,Quick (<=7 days),No
3419,26,Male,Biology,Freshman,No,Yes,Fall 2023,Good Standing,Low,Enrolled,5,High Risk,1,48.0,English,1,Yes,Yes,No,16.0,No,No Intervention,Yes,Yes,Low,Slow (>14 days),Yes
3420,26,Female,Psychology,Freshman,No,No,Fall 2023,Good Standing,Low,Dropout,3,Medium Risk,1,68.0,Spanish,2,Yes,No,No,,Yes,At-Risk Outreach,Yes,Yes,Medium,No Hold,No
3421,22,Male,Business Administration,Freshman,No,Yes,Spring 2023,Warning,High,Graduate,1,Low Risk,0,74.0,English,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3422,34,Male,Mechanical Engineering,Freshman,No,No,Fall 2023,Probation,Medium,Enrolled,2,Medium Risk,1,93.0,Math,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3423,26,Female,Psychology,Sophomore,No,No,Fall 2023,Good Standing,Low,Dropout,4,High Risk,1,99.0,Math,2,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3424,34,Non-binary,Biology,Junior,No,No,Fall 2023,Good Standing,High,Dropout,3,Medium Risk,1,74.0,Spanish,1,Yes,Yes,Yes,,Yes,Career Counseling,Yes,Yes,Medium,No Hold,Yes
3425,24,Female,Architecture,Sophomore,No,No,Fall 2022,Good Standing,Medium,Graduate,3,Medium Risk,1,72.0,Spanish,1,No,Yes,Yes,13.0,No,No Intervention,Yes,No,Medium,Moderate (8-14 days),Yes
3426,26,Non-binary,Nursing,Senior,No,No,Spring 2023,Good Standing,Medium,Graduate,1,Low Risk,0,0.0,None,0,,No,No,,No,No Intervention,Yes,No,,No Hold,No
3427,24,Non-binary,Architecture,Sophomore,No,Yes,Fall 2022,Good Standing,Medium,Graduate,1,Low Risk,0,85.0,Math,2,Yes,No,No,,Yes,At-Risk Outreach,Yes,Yes,High,No Hold,No
3428,30,Female,Business Administration,Freshman,No,No,Fall 2023,Good Standing,High,Enrolled,2,Medium Risk,1,45.0,Spanish,1,Yes,No,No,,Yes,Academic Planning,Yes,No,Low,No Hold,No
3429,28,Male,Business Administration,Sophomore,No,Yes,Spring 2023,Good Standing,High,Enrolled,2,Medium Risk,1,48.0,English,1,Yes,Yes,No,1.0,Yes,Academic Planning,Yes,No,Low,Quick (<=7 days),No
3430,31,Female,Mechanical Engineering,Freshman,No,Yes,Fall 2023,Good Standing,High,Graduate,1,Low Risk,0,78.0,Math,1,No,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
3431,28,Non-binary,Biology,Sophomore,No,No,Fall 2022,Good Standing,Low,Dropout,4,High Risk,1,64.0,Math,2,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3432,30,Female,Mechanical Engineering,Freshman,No,Yes,Fall 2022,Probation,Medium,Dropout,1,Low Risk,0,65.0,Spanish,1,No,No,No,,Yes,Financial Aid Guidance,Yes,No,Medium,No Hold,No
3433,31,Female,Education,Senior,No,Yes,Fall 2023,Probation,Medium,Graduate,2,Medium Risk,1,99.0,Spanish,1,No,Yes,Yes,,Yes,Academic Planning,Yes,Yes,High,No Hold,Yes
3434,30,Non-binary,Biology,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Enrolled,2,Medium Risk,1,62.0,Math,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3435,18,Male,Computer Science,Sophomore,Yes,Yes,Fall 2022,Good Standing,High,Graduate,0,Low Risk,0,66.0,Spanish,1,No,Yes,No,5.0,Yes,Career Counseling,Yes,No,Medium,Quick (<=7 days),No
3436,25,Female,Computer Science,Senior,No,No,Fall 2023,Good Standing,Low,Dropout,4,High Risk,1,48.0,Spanish,1,Yes,Yes,No,6.5,No,No Intervention,Yes,No,Low,Quick (<=7 days),No
3437,29,Non-binary,Computer Science,Sophomore,No,Yes,Spring 2024,Warning,Low,Dropout,5,High Risk,1,51.0,Math,2,Yes,Yes,No,25.0,Yes,Financial Aid Guidance,Yes,Yes,Low,Slow (>14 days),Yes
3438,29,Non-binary,Mechanical Engineering,Senior,Yes,No,Fall 2023,Good Standing,Medium,Dropout,2,Medium Risk,1,88.0,Math,1,No,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
3439,25,Female,Computer Science,Junior,No,No,Fall 2023,Probation,Medium,Enrolled,3,Medium Risk,1,64.0,English,2,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3440,25,Male,Biology,Junior,No,No,Spring 2023,Good Standing,Medium,Enrolled,4,High Risk,1,53.0,Math,2,Yes,Yes,No,21.0,Yes,Financial Aid Guidance,Yes,Yes,Low,Slow (>14 days),Yes
3441,30,Female,Computer Science,Junior,No,No,Fall 2023,Good Standing,Medium,Graduate,3,Medium Risk,1,44.0,Math,1,Yes,Yes,No,26.0,No,No Intervention,Yes,No,Low,Slow (>14 days),Yes
3442,29,Male,Nursing,Sophomore,No,No,Spring 2024,Good Standing,High,Dropout,2,Medium Risk,1,82.0,English,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3443,33,Male,Computer Science,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Dropout,5,High Risk,1,57.0,Spanish,2,Yes,Yes,No,22.0,No,No Intervention,Yes,Yes,Low,Slow (>14 days),Yes
3444,18,Male,Business Administration,Senior,No,No,Spring 2024,Good Standing,Low,Enrolled,3,Medium Risk,1,82.0,Spanish,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3445,30,Male,Education,Senior,Yes,No,Fall 2022,Good Standing,High,Graduate,2,Medium Risk,1,44.0,English,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3446,24,Female,Mechanical Engineering,Senior,No,No,Fall 2023,Probation,Medium,Enrolled,2,Medium Risk,1,48.0,English,1,Yes,No,No,,Yes,Academic Planning,Yes,Yes,Low,No Hold,No
3447,22,Non-binary,Psychology,Senior,Yes,No,Spring 2023,Good Standing,High,Graduate,3,Medium Risk,1,47.0,English,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3448,25,Non-binary,Education,Freshman,No,Yes,Fall 2023,Good Standing,High,Graduate,1,Low Risk,0,73.0,English,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3449,31,Non-binary,Nursing,Junior,No,No,Spring 2024,Good Standing,Medium,Dropout,4,High Risk,1,54.0,English,2,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
3450,30,Non-binary,Mechanical Engineering,Freshman,No,Yes,Spring 2024,Good Standing,High,Graduate,2,Medium Risk,1,71.0,Spanish,2,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
3451,32,Non-binary,Biology,Freshman,No,Yes,Spring 2023,Good Standing,Low,Dropout,4,High Risk,1,91.0,Spanish,1,No,Yes,No,16.0,No,No Intervention,Yes,No,High,Slow (>14 days),Yes
3452,34,Non-binary,Architecture,Freshman,No,Yes,Spring 2024,Good Standing,Medium,Enrolled,1,Low Risk,0,96.0,Spanish,1,Yes,No,No,,Yes,Financial Aid Guidance,Yes,No,High,No Hold,No
3453,32,Female,Mechanical Engineering,Freshman,No,No,Fall 2023,Warning,High,Graduate,1,Low Risk,0,87.0,Spanish,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3454,19,Male,Business Administration,Junior,No,No,Spring 2024,Good Standing,Medium,Graduate,2,Medium Risk,1,42.0,Math,1,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
3455,21,Non-binary,Biology,Freshman,No,No,Fall 2023,Probation,Medium,Graduate,0,Low Risk,0,80.0,Spanish,1,No,Yes,No,1.0,Yes,Career Counseling,Yes,Yes,Medium,Quick (<=7 days),No
3456,18,Female,Education,Senior,No,No,Fall 2023,Good Standing,High,Graduate,1,Low Risk,0,0.0,None,0,,No,No,,No,No Intervention,Yes,No,,No Hold,No
3457,21,Non-binary,Education,Sophomore,No,Yes,Spring 2024,Probation,Medium,Graduate,0,Low Risk,0,81.0,Spanish,1,Yes,No,No,,Yes,Academic Planning,Yes,Yes,High,No Hold,No
3458,22,Non-binary,Computer Science,Senior,No,No,Spring 2023,Good Standing,Medium,Graduate,1,Low Risk,0,96.0,Math,1,Yes,Yes,No,2.0,No,No Intervention,Yes,No,High,Quick (<=7 days),No
3459,32,Male,Biology,Sophomore,No,No,Fall 2022,Good Standing,High,Graduate,3,Medium Risk,1,47.0,English,1,Yes,Yes,No,19.0,No,No Intervention,Yes,Yes,Low,Slow (>14 days),Yes
3460,25,Male,Architecture,Senior,Yes,No,Spring 2023,Good Standing,Low,Dropout,3,Medium Risk,1,71.0,English,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3461,34,Male,Business Administration,Senior,No,No,Fall 2022,Probation,High,Dropout,2,Medium Risk,1,93.0,Spanish,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3462,18,Non-binary,Computer Science,Sophomore,No,No,Spring 2023,Good Standing,High,Enrolled,4,High Risk,1,52.0,Math,2,Yes,Yes,No,26.0,Yes,Financial Aid Guidance,Yes,Yes,Low,Slow (>14 days),Yes
3463,29,Non-binary,Computer Science,Junior,No,No,Fall 2023,Warning,Medium,Enrolled,3,Medium Risk,1,72.0,Math,1,No,Yes,No,20.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
3464,32,Non-binary,Architecture,Freshman,No,Yes,Fall 2023,Good Standing,High,Enrolled,4,High Risk,1,49.0,English,1,Yes,Yes,No,26.0,No,No Intervention,Yes,No,Low,Slow (>14 days),Yes
3465,26,Male,Mechanical Engineering,Senior,No,No,Spring 2024,Good Standing,Medium,Enrolled,3,Medium Risk,1,41.0,Math,1,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
3466,24,Female,Education,Junior,No,No,Fall 2022,Good Standing,Medium,Graduate,4,High Risk,1,44.0,Spanish,2,Yes,Yes,No,15.0,No,No Intervention,Yes,No,Low,Slow (>14 days),Yes
3467,19,Non-binary,Computer Science,Freshman,No,Yes,Fall 2022,Good Standing,High,Graduate,1,Low Risk,0,80.0,English,1,No,Yes,No,9.0,No,No Intervention,Yes,Yes,Medium,Moderate (8-14 days),No
3468,26,Non-binary,Nursing,Junior,No,No,Spring 2024,Probation,Low,Dropout,3,Medium Risk,1,92.0,Math,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3469,27,Non-binary,Nursing,Junior,No,Yes,Spring 2023,Good Standing,Medium,Graduate,1,Low Risk,0,66.0,English,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3470,19,Female,Education,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate,1,Low Risk,0,43.0,Math,1,Yes,No,No,,Yes,Academic Planning,Yes,Yes,Low,No Hold,No
3471,28,Non-binary,Nursing,Senior,No,No,Spring 2023,Good Standing,Medium,Graduate,2,Medium Risk,1,69.0,English,1,No,Yes,No,11.0,No,No Intervention,Yes,Yes,Medium,Moderate (8-14 days),No
3472,30,Female,Architecture,Junior,No,No,Spring 2024,Good Standing,High,Dropout,3,Medium Risk,1,51.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3473,27,Non-binary,Mechanical Engineering,Senior,No,No,Fall 2022,Good Standing,Medium,Enrolled,1,Low Risk,0,86.0,Spanish,1,No,No,No,,Yes,Career Counseling,Yes,Yes,High,No Hold,No
3474,31,Female,Business Administration,Senior,Yes,Yes,Fall 2022,Good Standing,Low,Enrolled,4,High Risk,1,40.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3475,26,Non-binary,Psychology,Senior,No,Yes,Spring 2023,Good Standing,High,Dropout,3,Medium Risk,1,97.0,Spanish,1,No,Yes,No,23.5,No,No Intervention,Yes,No,High,Slow (>14 days),Yes
3476,24,Male,Computer Science,Freshman,Yes,No,Fall 2022,Good Standing,Medium,Graduate,2,Medium Risk,1,54.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3477,20,Male,Psychology,Sophomore,Yes,Yes,Fall 2022,Good Standing,Medium,Dropout,4,High Risk,1,63.0,English,1,No,Yes,Yes,15.0,No,No Intervention,,,Medium,Slow (>14 days),Yes
3478,23,Male,Business Administration,Senior,Yes,No,Fall 2022,Good Standing,Medium,Enrolled,2,Medium Risk,1,85.0,English,1,No,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
3479,19,Male,Business Administration,Sophomore,No,Yes,Fall 2022,Good Standing,Medium,Dropout,2,Medium Risk,1,98.0,Spanish,1,No,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
3480,23,Non-binary,Architecture,Sophomore,No,Yes,Fall 2023,Probation,High,Graduate,2,Medium Risk,1,95.0,English,1,No,Yes,No,11.5,No,No Intervention,Yes,No,High,Moderate (8-14 days),No
3481,20,Male,Mechanical Engineering,Junior,No,No,Spring 2024,Probation,High,Graduate,1,Low Risk,0,70.0,Spanish,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3482,33,Female,Nursing,Senior,No,No,Spring 2024,Probation,High,Graduate,3,Medium Risk,1,59.0,Spanish,1,Yes,Yes,No,18.0,No,No Intervention,Yes,No,Low,Slow (>14 days),Yes
3483,25,Male,Nursing,Senior,No,Yes,Fall 2023,Warning,Medium,Enrolled,5,High Risk,1,43.0,Spanish,2,Yes,Yes,No,20.0,No,No Intervention,Yes,No,Low,Slow (>14 days),Yes
3484,19,Male,Architecture,Senior,No,Yes,Fall 2022,Good Standing,High,Graduate,2,Medium Risk,1,86.0,English,1,Yes,Yes,No,22.0,No,No Intervention,Yes,No,High,Slow (>14 days),Yes
3485,34,Male,Business Administration,Sophomore,No,Yes,Spring 2024,Good Standing,Low,Dropout,4,High Risk,1,71.0,English,1,No,Yes,Yes,7.0,Yes,At-Risk Outreach,,,Medium,Quick (<=7 days),Yes
3486,26,Non-binary,Mechanical Engineering,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate,3,Medium Risk,1,71.0,Math,2,Yes,Yes,No,25.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
3487,29,Male,Mechanical Engineering,Sophomore,No,Yes,Spring 2024,Good Standing,High,Enrolled,2,Medium Risk,1,99.0,English,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3488,20,Female,Education,Senior,Yes,No,Spring 2023,Good Standing,Medium,Dropout,2,Medium Risk,1,79.0,English,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3489,28,Male,Biology,Senior,No,No,Fall 2023,Probation,Medium,Dropout,6,High Risk,1,53.0,Math,2,Yes,Yes,Yes,,No,No Intervention,,,Low,No Hold,Yes
3490,18,Male,Computer Science,Senior,No,No,Spring 2023,Good Standing,High,Graduate,0,Low Risk,0,89.0,Math,1,No,No,No,,Yes,Academic Planning,Yes,Yes,High,No Hold,No
3491,30,Male,Architecture,Sophomore,No,Yes,Spring 2023,Good Standing,High,Enrolled,2,Medium Risk,1,96.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
3492,32,Female,Biology,Senior,No,No,Fall 2023,Good Standing,High,Dropout,2,Medium Risk,1,0.0,None,0,,No,No,,No,No Intervention,Yes,No,,No Hold,No
3493,22,Male,Architecture,Junior,No,No,Spring 2024,Good Standing,High,Dropout,3,Medium Risk,1,75.0,Spanish,1,No,Yes,No,19.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
3494,34,Female,Nursing,Senior,No,Yes,Spring 2023,Good Standing,Low,Enrolled,4,High Risk,1,52.0,English,2,Yes,No,No,,Yes,At-Risk Outreach,Yes,Yes,Low,No Hold,No
3495,23,Female,Business Administration,Freshman,No,Yes,Spring 2024,Good Standing,Medium,Graduate,1,Low Risk,0,63.0,Math,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3496,28,Male,Architecture,Junior,Yes,No,Spring 2023,Good Standing,Low,Dropout,2,Medium Risk,1,98.0,Math,1,No,No,No,,Yes,Academic Planning,Yes,No,High,No Hold,No
3497,21,Female,Architecture,Senior,No,Yes,Spring 2024,Probation,Medium,Graduate,0,Low Risk,0,65.0,Math,1,Yes,No,No,,Yes,At-Risk Outreach,Yes,Yes,Medium,No Hold,No
3498,20,Non-binary,Education,Junior,No,No,Fall 2022,Warning,High,Dropout,2,Medium Risk,1,98.0,English,1,Yes,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
3499,30,Male,Psychology,Senior,No,No,Fall 2022,Good Standing,Low,Enrolled,4,High Risk,1,43.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3500,26,Male,Nursing,Freshman,No,No,Fall 2022,Good Standing,High,Enrolled,3,Medium Risk,1,91.0,Spanish,1,Yes,Yes,No,23.5,No,No Intervention,Yes,Yes,High,Slow (>14 days),Yes
3501,23,Female,Computer Science,Senior,No,No,Fall 2023,Good Standing,High,Enrolled,2,Medium Risk,1,70.0,English,1,No,Yes,No,15.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
3502,29,Female,Mechanical Engineering,Junior,No,No,Fall 2022,Good Standing,Medium,Graduate,2,Medium Risk,1,84.0,English,2,Yes,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
3503,19,Male,Business Administration,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Graduate,2,Medium Risk,1,88.0,Spanish,2,Yes,Yes,No,12.0,No,No Intervention,Yes,Yes,High,Moderate (8-14 days),No
3504,20,Non-binary,Nursing,Sophomore,Yes,Yes,Spring 2024,Probation,Medium,Graduate,0,Low Risk,0,99.0,Spanish,1,Yes,No,No,,Yes,Career Counseling,Yes,Yes,High,No Hold,No
3505,20,Female,Psychology,Freshman,Yes,No,Spring 2024,Good Standing,Medium,Enrolled,4,High Risk,1,43.0,Spanish,2,Yes,Yes,No,6.5,No,No Intervention,Yes,No,Low,Quick (<=7 days),No
3506,29,Female,Architecture,Freshman,No,No,Spring 2024,Good Standing,Low,Enrolled,5,High Risk,1,59.0,Math,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3507,32,Non-binary,Computer Science,Freshman,No,No,Spring 2024,Good Standing,Medium,Enrolled,2,Medium Risk,1,81.0,Math,1,No,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
3508,26,Non-binary,Architecture,Junior,No,No,Spring 2023,Good Standing,Medium,Graduate,2,Medium Risk,1,91.0,Math,1,No,Yes,No,15.0,No,No Intervention,Yes,Yes,High,Slow (>14 days),Yes
3509,25,Male,Computer Science,Freshman,No,Yes,Spring 2024,Good Standing,Medium,Enrolled,3,Medium Risk,1,77.0,English,1,No,Yes,Yes,,Yes,Career Counseling,Yes,No,Medium,No Hold,Yes
3510,28,Non-binary,Education,Senior,No,Yes,Spring 2023,Good Standing,Medium,Enrolled,2,Medium Risk,1,81.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3511,33,Male,Architecture,Freshman,No,Yes,Spring 2023,Good Standing,High,Graduate,1,Low Risk,0,94.0,English,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3512,21,Non-binary,Nursing,Freshman,No,Yes,Spring 2024,Good Standing,Low,Dropout,5,High Risk,1,65.0,Math,1,Yes,Yes,Yes,21.0,No,No Intervention,,,Medium,Slow (>14 days),Yes
3513,18,Female,Psychology,Senior,No,No,Spring 2024,Warning,Medium,Dropout,5,High Risk,1,57.0,Math,2,Yes,Yes,No,24.0,No,No Intervention,Yes,No,Low,Slow (>14 days),Yes
3514,24,Male,Computer Science,Senior,No,No,Spring 2024,Probation,Medium,Dropout,2,Medium Risk,1,98.0,Spanish,2,Yes,No,No,,Yes,Career Counseling,Yes,No,High,No Hold,No
3515,19,Male,Business Administration,Sophomore,No,No,Spring 2023,Good Standing,Low,Enrolled,6,High Risk,1,48.0,English,2,Yes,Yes,No,24.5,No,No Intervention,Yes,Yes,Low,Slow (>14 days),Yes
3516,22,Male,Computer Science,Freshman,No,No,Fall 2023,Good Standing,Low,Dropout,3,Medium Risk,1,73.0,English,1,No,Yes,No,11.5,No,No Intervention,Yes,Yes,Medium,Moderate (8-14 days),No
3517,24,Non-binary,Psychology,Junior,No,Yes,Spring 2023,Good Standing,High,Dropout,1,Low Risk,0,93.0,English,1,Yes,No,No,,Yes,Academic Planning,Yes,Yes,High,No Hold,No
3518,21,Female,Mechanical Engineering,Freshman,Yes,Yes,Fall 2023,Good Standing,High,Graduate,1,Low Risk,0,82.0,Spanish,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3519,22,Male,Mechanical Engineering,Freshman,No,Yes,Spring 2024,Probation,Medium,Graduate,2,Medium Risk,1,44.0,English,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3520,18,Male,Education,Senior,No,No,Spring 2023,Good Standing,Low,Dropout,3,Medium Risk,1,82.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
3521,18,Male,Nursing,Sophomore,No,No,Spring 2024,Good Standing,Medium,Dropout,2,Medium Risk,1,99.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
3522,32,Male,Psychology,Freshman,No,No,Fall 2023,Good Standing,Medium,Enrolled,4,High Risk,1,44.0,Spanish,2,Yes,Yes,No,22.5,Yes,Financial Aid Guidance,Yes,Yes,Low,Slow (>14 days),Yes
3523,27,Female,Education,Junior,No,No,Fall 2023,Probation,Medium,Dropout,1,Low Risk,0,91.0,English,1,Yes,No,No,,Yes,Academic Planning,Yes,Yes,High,No Hold,No
3524,20,Non-binary,Biology,Freshman,No,Yes,Spring 2023,Probation,High,Dropout,1,Low Risk,0,97.0,Math,1,Yes,No,No,,Yes,Academic Planning,Yes,Yes,High,No Hold,No
3525,28,Female,Computer Science,Junior,No,Yes,Spring 2023,Good Standing,Low,Dropout,4,High Risk,1,52.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
3526,32,Male,Biology,Senior,No,No,Spring 2023,Good Standing,Medium,Graduate,2,Medium Risk,1,48.0,Spanish,2,Yes,No,No,,Yes,Financial Aid Guidance,Yes,Yes,Low,No Hold,No
3527,28,Female,Computer Science,Sophomore,No,Yes,Spring 2023,Good Standing,Low,Enrolled,5,High Risk,1,46.0,English,2,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
3528,34,Male,Mechanical Engineering,Freshman,No,No,Fall 2022,Good Standing,Medium,Graduate,3,Medium Risk,1,87.0,Math,2,Yes,Yes,No,17.0,No,No Intervention,Yes,No,High,Slow (>14 days),Yes
3529,34,Non-binary,Education,Sophomore,No,No,Fall 2022,Good Standing,Low,Dropout,4,High Risk,1,62.0,Spanish,1,No,Yes,No,14.0,No,No Intervention,Yes,Yes,Medium,Moderate (8-14 days),No
3530,23,Non-binary,Mechanical Engineering,Freshman,No,Yes,Spring 2024,Probation,Medium,Graduate,1,Low Risk,0,80.0,Spanish,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3531,22,Non-binary,Business Administration,Junior,No,No,Fall 2023,Good Standing,Medium,Graduate,2,Medium Risk,1,66.0,Spanish,1,No,Yes,No,23.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
3532,25,Male,Biology,Sophomore,Yes,No,Fall 2023,Probation,Low,Enrolled,3,Medium Risk,1,85.0,English,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3533,19,Female,Biology,Freshman,No,No,Spring 2024,Warning,Medium,Enrolled,4,High Risk,1,54.0,Spanish,2,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
3534,33,Non-binary,Mechanical Engineering,Senior,No,Yes,Spring 2024,Good Standing,Medium,Graduate,3,Medium Risk,1,50.0,Spanish,2,Yes,Yes,No,3.0,No,No Intervention,Yes,Yes,Low,Quick (<=7 days),No
3535,29,Male,Business Administration,Junior,No,No,Spring 2024,Good Standing,High,Graduate,2,Medium Risk,1,55.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3536,23,Male,Computer Science,Sophomore,No,No,Fall 2022,Probation,Medium,Dropout,3,Medium Risk,1,48.0,English,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3537,18,Female,Education,Freshman,No,No,Spring 2024,Good Standing,Low,Dropout,3,Medium Risk,1,74.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
3538,21,Non-binary,Business Administration,Sophomore,No,Yes,Fall 2023,Good Standing,High,Graduate,2,Medium Risk,1,47.0,Math,1,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
